y,x,street_count,highway,ref,geometry,avg_minutes,15_minutes
51.223417,6.8126855,3,,,POINT (6.8126855 51.223417),25.333333333333332,False
51.2167391,6.7702553,3,,,POINT (6.7702553 51.2167391),3.3333333333333335,True
51.2380285,6.7839855,3,,,POINT (6.7839855 51.2380285),0.6666666666666666,True
51.2104095,6.739346,3,,,POINT (6.739346 51.2104095),33.0,False
51.2197583,6.7942299,3,,,POINT (6.7942299 51.2197583),5.333333333333333,True
51.2414703,6.7503741,3,,,POINT (6.7503741 51.2414703),32.666666666666664,False
51.1987203,6.7714453,3,,,POINT (6.7714453 51.1987203),4.333333333333333,True
51.2006042,6.8084284,1,,,POINT (6.8084284 51.2006042),22.0,False
51.2340485,6.8185005,1,,C,POINT (6.8185005 51.2340485),32.0,False
51.2122874,6.7635685,3,,,POINT (6.7635685 51.2122874),8.0,True
51.2232316,6.8144939,3,,,POINT (6.8144939 51.2232316),27.333333333333332,False
51.2044493,6.8057709,3,,,POINT (6.8057709 51.2044493),17.666666666666668,False
51.2134339,6.7501525,3,,,POINT (6.7501525 51.2134339),22.333333333333332,False
51.2337749,6.7536682,3,,,POINT (6.7536682 51.2337749),21.666666666666668,False
51.2013049,6.798263,4,,,POINT (6.798263 51.2013049),10.666666666666666,True
51.2026345,6.7911079,3,,,POINT (6.7911079 51.2026345),1.3333333333333333,True
51.2128179,6.7767108,3,,,POINT (6.7767108 51.2128179),2.0,True
51.2278947,6.7855558,1,,,POINT (6.7855558 51.2278947),0.6666666666666666,True
51.2019793,6.7641175,3,,,POINT (6.7641175 51.2019793),9.0,True
51.2357813,6.8174122,3,,,POINT (6.8174122 51.2357813),30.0,False
51.2498301,6.7661071,1,,,POINT (6.7661071 51.2498301),9.333333333333334,True
51.2087068,6.7704938,3,,,POINT (6.7704938 51.2087068),2.6666666666666665,True
51.2038642,6.7849826,1,,,POINT (6.7849826 51.2038642),0.3333333333333333,True
51.208721,6.806399,1,,,POINT (6.806399 51.208721),18.333333333333332,False
51.251451,6.7724413,1,,,POINT (6.7724413 51.251451),2.6666666666666665,True
51.2436139,6.7965311,4,crossing,,POINT (6.7965311 51.2436139),6.333333333333333,True
51.2073036,6.7629904,3,,,POINT (6.7629904 51.2073036),8.0,True
51.228281,6.7808264,1,,,POINT (6.7808264 51.228281),2.3333333333333335,True
51.2102266,6.7785812,3,,,POINT (6.7785812 51.2102266),2.0,True
51.2039278,6.8087263,3,,,POINT (6.8087263 51.2039278),22.333333333333332,False
51.2347101,6.7833294,1,,,POINT (6.7833294 51.2347101),1.3333333333333333,True
51.1989938,6.7980133,3,,,POINT (6.7980133 51.1989938),15.0,True
51.2369198,6.8117647,3,,,POINT (6.8117647 51.2369198),25.0,False
51.2474515,6.7945771,3,,,POINT (6.7945771 51.2474515),5.333333333333333,True
51.211678,6.7563543,3,,,POINT (6.7563543 51.211678),16.666666666666668,False
51.2394571,6.7950627,3,,,POINT (6.7950627 51.2394571),5.0,True
51.2349955,6.7709215,4,,,POINT (6.7709215 51.2349955),3.0,True
51.2403125,6.7858557,1,,,POINT (6.7858557 51.2403125),0.0,True
51.2514838,6.7914262,1,,,POINT (6.7914262 51.2514838),7.0,True
51.2290467,6.7795855,3,,,POINT (6.7795855 51.2290467),1.3333333333333333,True
51.2202623,6.8096171,3,,,POINT (6.8096171 51.2202623),23.333333333333332,False
51.2208962,6.7769918,3,,,POINT (6.7769918 51.2208962),2.6666666666666665,True
51.2477391,6.791985,3,,,POINT (6.791985 51.2477391),2.3333333333333335,True
51.2517076,6.76468,1,,,POINT (6.76468 51.2517076),10.666666666666666,True
51.200822,6.8055799,3,,,POINT (6.8055799 51.200822),18.666666666666668,False
51.2450326,6.7833693,3,,,POINT (6.7833693 51.2450326),1.0,True
51.2523019,6.8036207,3,,,POINT (6.8036207 51.2523019),26.0,False
51.2196859,6.7504275,1,,,POINT (6.7504275 51.2196859),40.0,False
51.2337406,6.7888546,3,,,POINT (6.7888546 51.2337406),0.6666666666666666,True
51.2385217,6.7640462,1,,,POINT (6.7640462 51.2385217),21.333333333333332,False
51.2288325,6.7858408,3,,,POINT (6.7858408 51.2288325),0.6666666666666666,True
51.2325615,6.8119634,4,crossing,,POINT (6.8119634 51.2325615),23.666666666666668,False
51.2292874,6.7623264,4,crossing,,POINT (6.7623264 51.2292874),12.0,True
51.21868,6.8156757,1,,,POINT (6.8156757 51.21868),31.0,False
51.2208936,6.8114845,3,,,POINT (6.8114845 51.2208936),24.333333333333332,False
51.2357543,6.7459755,3,,,POINT (6.7459755 51.2357543),31.0,False
51.2135943,6.7518035,3,,,POINT (6.7518035 51.2135943),21.333333333333332,False
51.1997365,6.8116168,3,crossing,,POINT (6.8116168 51.1997365),25.666666666666668,False
51.2116802,6.7387447,1,,,POINT (6.7387447 51.2116802),33.0,False
51.2497565,6.7610811,3,,,POINT (6.7610811 51.2497565),14.333333333333334,True
51.2188771,6.7834541,3,crossing,,POINT (6.7834541 51.2188771),0.6666666666666666,True
51.2122567,6.7594535,4,,,POINT (6.7594535 51.2122567),12.666666666666666,True
51.2457387,6.8005389,1,,,POINT (6.8005389 51.2457387),15.0,True
51.2027577,6.7835647,1,,,POINT (6.7835647 51.2027577),1.0,True
51.234453,6.7487879,3,,,POINT (6.7487879 51.234453),27.0,False
51.2162664,6.7719371,3,,,POINT (6.7719371 51.2162664),1.3333333333333333,True
51.2256004,6.7792987,4,crossing,,POINT (6.7792987 51.2256004),1.3333333333333333,True
51.2015528,6.7849593,3,,,POINT (6.7849593 51.2015528),0.3333333333333333,True
51.2423988,6.7839602,3,crossing,,POINT (6.7839602 51.2423988),0.3333333333333333,True
51.2041403,6.7569942,3,,,POINT (6.7569942 51.2041403),16.666666666666668,False
51.2290358,6.7884738,3,,,POINT (6.7884738 51.2290358),0.3333333333333333,True
51.2410577,6.7971805,1,,,POINT (6.7971805 51.2410577),13.0,True
51.2216148,6.7885365,3,,,POINT (6.7885365 51.2216148),0.6666666666666666,True
51.2368785,6.7867741,3,crossing,,POINT (6.7867741 51.2368785),0.0,True
51.2023556,6.8065635,3,,,POINT (6.8065635 51.2023556),18.333333333333332,False
51.211353,6.7503048,3,,,POINT (6.7503048 51.211353),21.333333333333332,False
51.2423502,6.801838,4,,,POINT (6.801838 51.2423502),13.0,True
51.2299829,6.7629152,3,,,POINT (6.7629152 51.2299829),11.0,True
51.2203497,6.7942346,3,,,POINT (6.7942346 51.2203497),5.666666666666667,True
51.2234789,6.7717599,3,,,POINT (6.7717599 51.2234789),1.6666666666666667,True
51.225583,6.7838256,1,,,POINT (6.7838256 51.225583),1.3333333333333333,True
51.2055682,6.7374137,3,,,POINT (6.7374137 51.2055682),35.333333333333336,False
51.2125851,6.7474144,3,,,POINT (6.7474144 51.2125851),24.333333333333332,False
51.2339747,6.7723018,4,,,POINT (6.7723018 51.2339747),1.3333333333333333,True
51.2207112,6.8090077,3,,,POINT (6.8090077 51.2207112),21.333333333333332,False
51.2413735,6.7517854,3,,,POINT (6.7517854 51.2413735),28.333333333333332,False
51.2500988,6.7995489,1,,,POINT (6.7995489 51.2500988),16.666666666666668,False
51.2276151,6.7985064,1,,,POINT (6.7985064 51.2276151),13.0,True
51.2088108,6.7595061,1,,,POINT (6.7595061 51.2088108),17.333333333333332,False
51.2048522,6.8090791,3,,,POINT (6.8090791 51.2048522),19.666666666666668,False
51.248975,6.7884348,3,,,POINT (6.7884348 51.248975),0.6666666666666666,True
51.2316537,6.7744474,3,,,POINT (6.7744474 51.2316537),1.3333333333333333,True
51.2224326,6.7456627,4,,,POINT (6.7456627 51.2224326),33.333333333333336,False
51.2248458,6.7819735,4,,,POINT (6.7819735 51.2248458),0.3333333333333333,True
51.2069847,6.7968874,3,,,POINT (6.7968874 51.2069847),8.666666666666666,True
51.2289154,6.787288,4,crossing,,POINT (6.787288 51.2289154),0.0,True
51.1998836,6.7896074,3,,,POINT (6.7896074 51.1998836),0.6666666666666666,True
51.2356482,6.8021817,4,,,POINT (6.8021817 51.2356482),13.0,True
51.2513668,6.7690521,3,,,POINT (6.7690521 51.2513668),11.0,True
51.2374213,6.7829813,3,,,POINT (6.7829813 51.2374213),1.6666666666666667,True
51.2409008,6.7514745,1,,,POINT (6.7514745 51.2409008),28.333333333333332,False
51.2466276,6.7625412,3,,,POINT (6.7625412 51.2466276),10.333333333333334,True
51.2401207,6.7815274,1,,,POINT (6.7815274 51.2401207),0.0,True
51.226384,6.7877646,3,,,POINT (6.7877646 51.226384),0.0,True
51.2317503,6.7350247,3,crossing,,POINT (6.7350247 51.2317503),35.333333333333336,False
51.2259668,6.7767678,3,,,POINT (6.7767678 51.2259668),2.6666666666666665,True
51.217902,6.7818653,3,,,POINT (6.7818653 51.217902),0.0,True
51.2039219,6.7743174,3,,,POINT (6.7743174 51.2039219),1.0,True
51.2520161,6.7722669,3,,,POINT (6.7722669 51.2520161),1.3333333333333333,True
51.2415582,6.7793346,3,crossing,,POINT (6.7793346 51.2415582),1.6666666666666667,True
51.2040116,6.8120716,1,,,POINT (6.8120716 51.2040116),29.666666666666668,False
51.2226307,6.8053096,3,,,POINT (6.8053096 51.2226307),18.0,False
51.210535,6.8114784,3,,,POINT (6.8114784 51.210535),23.0,False
51.2372584,6.7333718,3,,,POINT (6.7333718 51.2372584),44.0,False
51.2038577,6.8171983,3,,,POINT (6.8171983 51.2038577),38.666666666666664,False
51.2184165,6.8064333,3,,,POINT (6.8064333 51.2184165),19.0,False
51.2194593,6.8033571,4,,,POINT (6.8033571 51.2194593),16.333333333333332,False
51.2253333,6.7810575,3,,,POINT (6.7810575 51.2253333),0.3333333333333333,True
51.2447921,6.7978916,3,,,POINT (6.7978916 51.2447921),11.0,True
51.2505503,6.8010039,3,,,POINT (6.8010039 51.2505503),18.666666666666668,False
51.2172467,6.8158716,1,,,POINT (6.8158716 51.2172467),30.0,False
51.244928,6.7340242,3,,,POINT (6.7340242 51.244928),48.333333333333336,False
51.2425313,6.7467875,3,,,POINT (6.7467875 51.2425313),36.0,False
51.2014803,6.8072599,3,,,POINT (6.8072599 51.2014803),19.333333333333332,False
51.2472895,6.8103011,1,,,POINT (6.8103011 51.2472895),23.333333333333332,False
51.2382824,6.750878,3,,,POINT (6.750878 51.2382824),33.333333333333336,False
51.2476148,6.7917111,4,,,POINT (6.7917111 51.2476148),1.6666666666666667,True
51.2195545,6.7880038,3,crossing,,POINT (6.7880038 51.2195545),0.3333333333333333,True
51.2499016,6.7972099,3,,,POINT (6.7972099 51.2499016),16.333333333333332,False
51.2494599,6.7988481,3,crossing,,POINT (6.7988481 51.2494599),12.333333333333334,True
51.2506115,6.802494,4,,,POINT (6.802494 51.2506115),20.666666666666668,False
51.2100089,6.7758916,1,,,POINT (6.7758916 51.2100089),1.3333333333333333,True
51.2279776,6.8000563,1,,,POINT (6.8000563 51.2279776),12.666666666666666,True
51.2352697,6.8192058,3,,,POINT (6.8192058 51.2352697),33.666666666666664,False
51.2036442,6.8191362,3,,,POINT (6.8191362 51.2036442),41.0,False
51.2069192,6.8087506,3,,,POINT (6.8087506 51.2069192),20.666666666666668,False
51.2372072,6.7761256,3,,,POINT (6.7761256 51.2372072),0.6666666666666666,True
51.2076882,6.7396041,3,,,POINT (6.7396041 51.2076882),35.333333333333336,False
51.2031152,6.8173162,3,,,POINT (6.8173162 51.2031152),40.0,False
51.2145913,6.7983665,4,,,POINT (6.7983665 51.2145913),12.333333333333334,True
51.2471788,6.8020319,3,crossing,,POINT (6.8020319 51.2471788),13.333333333333334,True
51.2317051,6.7458113,1,,,POINT (6.7458113 51.2317051),24.333333333333332,False
51.21696,6.7828079,4,crossing,,POINT (6.7828079 51.21696),1.0,True
51.1999853,6.7726921,3,,,POINT (6.7726921 51.1999853),1.3333333333333333,True
51.2096286,6.8035927,3,,,POINT (6.8035927 51.2096286),16.333333333333332,False
51.2049855,6.8177989,4,,,POINT (6.8177989 51.2049855),35.333333333333336,False
51.2411431,6.79491,3,,,POINT (6.79491 51.2411431),10.333333333333334,True
51.2393985,6.8170432,3,,,POINT (6.8170432 51.2393985),36.0,False
51.2433215,6.8073753,1,,,POINT (6.8073753 51.2433215),17.333333333333332,False
51.1991085,6.8140112,3,,,POINT (6.8140112 51.1991085),29.0,False
51.2418902,6.7708826,3,crossing,,POINT (6.7708826 51.2418902),5.333333333333333,True
51.2382473,6.7797446,4,,,POINT (6.7797446 51.2382473),1.0,True
51.2043492,6.8150126,1,,,POINT (6.8150126 51.2043492),35.333333333333336,False
51.2226439,6.7823499,1,,,POINT (6.7823499 51.2226439),0.6666666666666666,True
51.2192842,6.7729195,3,,,POINT (6.7729195 51.2192842),1.0,True
51.2036157,6.8159495,3,,,POINT (6.8159495 51.2036157),39.0,False
51.2353008,6.7441841,1,,,POINT (6.7441841 51.2353008),32.333333333333336,False
51.2483643,6.8126506,3,,,POINT (6.8126506 51.2483643),25.333333333333332,False
51.2039469,6.7734658,4,crossing,,POINT (6.7734658 51.2039469),1.3333333333333333,True
51.2032513,6.7627776,4,,,POINT (6.7627776 51.2032513),10.333333333333334,True
51.2257351,6.7770179,3,,,POINT (6.7770179 51.2257351),1.6666666666666667,True
51.2231802,6.7829134,4,crossing,,POINT (6.7829134 51.2231802),1.0,True
51.2057246,6.7900671,3,,,POINT (6.7900671 51.2057246),0.3333333333333333,True
51.2302199,6.7843003,4,,,POINT (6.7843003 51.2302199),0.6666666666666666,True
51.2094212,6.7876209,1,,,POINT (6.7876209 51.2094212),0.3333333333333333,True
51.2037268,6.8157106,3,,,POINT (6.8157106 51.2037268),38.333333333333336,False
51.2484973,6.7923738,3,,,POINT (6.7923738 51.2484973),6.333333333333333,True
51.2084459,6.8075714,4,,,POINT (6.8075714 51.2084459),19.333333333333332,False
51.2431739,6.8039694,4,,,POINT (6.8039694 51.2431739),13.333333333333334,True
51.2316701,6.7987719,3,,,POINT (6.7987719 51.2316701),12.0,True
51.2507296,6.8075024,3,,,POINT (6.8075024 51.2507296),25.333333333333332,False
51.2014766,6.7987792,3,,,POINT (6.7987792 51.2014766),10.666666666666666,True
51.2229525,6.7825901,3,,,POINT (6.7825901 51.2229525),1.0,True
51.2080833,6.7922769,3,,,POINT (6.7922769 51.2080833),3.3333333333333335,True
51.2121962,6.7637857,3,,,POINT (6.7637857 51.2121962),8.0,True
51.2300854,6.8079373,3,,,POINT (6.8079373 51.2300854),23.333333333333332,False
51.2055454,6.7721473,4,,,POINT (6.7721473 51.2055454),1.6666666666666667,True
51.2011889,6.8175965,3,,,POINT (6.8175965 51.2011889),43.666666666666664,False
51.1992477,6.7700209,3,,,POINT (6.7700209 51.1992477),4.333333333333333,True
51.2355619,6.7514718,1,,,POINT (6.7514718 51.2355619),26.0,False
51.2196048,6.7740697,3,,,POINT (6.7740697 51.2196048),1.3333333333333333,True
51.1997933,6.8135812,3,,,POINT (6.8135812 51.1997933),27.333333333333332,False
51.2237907,6.795005,3,,,POINT (6.795005 51.2237907),6.0,True
51.2039961,6.8080675,4,,,POINT (6.8080675 51.2039961),21.333333333333332,False
51.241723,6.7734163,3,,,POINT (6.7734163 51.241723),3.0,True
51.235236,6.7481257,3,,,POINT (6.7481257 51.235236),29.0,False
51.2311673,6.7633967,4,,,POINT (6.7633967 51.2311673),8.333333333333334,True
51.2055891,6.8117976,1,,,POINT (6.8117976 51.2055891),25.0,False
51.2068153,6.7557921,3,,,POINT (6.7557921 51.2068153),15.333333333333334,False
51.2315079,6.78984,3,,,POINT (6.78984 51.2315079),0.0,True
51.2154361,6.7952629,3,,,POINT (6.7952629 51.2154361),8.0,True
51.2379121,6.773545,3,,,POINT (6.773545 51.2379121),1.6666666666666667,True
51.2268373,6.812068,3,,,POINT (6.812068 51.2268373),24.0,False
51.2393447,6.7759094,3,,,POINT (6.7759094 51.2393447),1.3333333333333333,True
51.2278714,6.7534089,3,,,POINT (6.7534089 51.2278714),24.0,False
51.2379683,6.7348641,3,,,POINT (6.7348641 51.2379683),44.0,False
51.2245608,6.7954686,3,crossing,,POINT (6.7954686 51.2245608),6.0,True
51.2378359,6.7794965,1,,,POINT (6.7794965 51.2378359),1.3333333333333333,True
51.2007402,6.7555609,4,crossing,,POINT (6.7555609 51.2007402),14.666666666666666,True
51.2499752,6.799504,3,,,POINT (6.799504 51.2499752),16.333333333333332,False
51.239063,6.7833807,4,,,POINT (6.7833807 51.239063),1.3333333333333333,True
51.2473802,6.7765766,1,,,POINT (6.7765766 51.2473802),1.6666666666666667,True
51.2160313,6.7678573,1,,,POINT (6.7678573 51.2160313),6.333333333333333,True
51.2285238,6.8082104,3,,,POINT (6.8082104 51.2285238),21.0,False
51.2192866,6.7965316,3,,,POINT (6.7965316 51.2192866),8.666666666666666,True
51.2355639,6.7712085,3,,,POINT (6.7712085 51.2355639),2.3333333333333335,True
51.2133058,6.7499334,3,,,POINT (6.7499334 51.2133058),22.666666666666668,False
51.2039479,6.8014013,4,,,POINT (6.8014013 51.2039479),13.666666666666666,True
51.2048762,6.7347053,3,,,POINT (6.7347053 51.2048762),37.666666666666664,False
51.2097464,6.793528,4,,,POINT (6.793528 51.2097464),8.0,True
51.2464772,6.8051311,3,,,POINT (6.8051311 51.2464772),19.0,False
51.238023,6.7748918,1,,,POINT (6.7748918 51.238023),1.3333333333333333,True
51.245003,6.7644632,3,,,POINT (6.7644632 51.245003),9.0,True
51.2192968,6.8029474,4,,,POINT (6.8029474 51.2192968),18.0,False
51.2162671,6.7527644,4,,,POINT (6.7527644 51.2162671),20.666666666666668,False
51.2207715,6.7879205,1,,,POINT (6.7879205 51.2207715),0.3333333333333333,True
51.2131239,6.7677793,3,,,POINT (6.7677793 51.2131239),6.0,True
51.2298328,6.7773674,3,,,POINT (6.7773674 51.2298328),1.6666666666666667,True
51.2342488,6.7976625,3,,,POINT (6.7976625 51.2342488),12.666666666666666,True
51.2324603,6.7449378,3,,,POINT (6.7449378 51.2324603),25.666666666666668,False
51.2016478,6.8068102,4,,,POINT (6.8068102 51.2016478),18.666666666666668,False
51.224773,6.8027254,3,,,POINT (6.8027254 51.224773),15.333333333333334,False
51.2178156,6.7694043,3,,,POINT (6.7694043 51.2178156),3.6666666666666665,True
51.2409996,6.7403554,3,,,POINT (6.7403554 51.2409996),37.0,False
51.2319405,6.7470728,1,,,POINT (6.7470728 51.2319405),23.0,False
51.2080097,6.7641538,3,,,POINT (6.7641538 51.2080097),8.666666666666666,True
51.2380592,6.7810666,3,,,POINT (6.7810666 51.2380592),0.0,True
51.2211034,6.8092714,1,,,POINT (6.8092714 51.2211034),21.333333333333332,False
51.1998376,6.8149423,1,,,POINT (6.8149423 51.1998376),29.333333333333332,False
51.2046999,6.8085239,1,,,POINT (6.8085239 51.2046999),20.333333333333332,False
51.2142056,6.8077613,3,,,POINT (6.8077613 51.2142056),21.0,False
51.2365494,6.7623178,4,,,POINT (6.7623178 51.2365494),17.666666666666668,False
51.219205,6.7949978,4,,,POINT (6.7949978 51.219205),7.0,True
51.2131522,6.7524123,3,,,POINT (6.7524123 51.2131522),20.666666666666668,False
51.2254978,6.7837867,4,crossing,,POINT (6.7837867 51.2254978),1.0,True
51.2451308,6.7382374,3,,,POINT (6.7382374 51.2451308),45.0,False
51.2304592,6.7577931,3,,,POINT (6.7577931 51.2304592),14.0,True
51.2103097,6.7928396,1,,,POINT (6.7928396 51.2103097),9.333333333333334,True
51.2354439,6.7842635,3,,,POINT (6.7842635 51.2354439),1.6666666666666667,True
51.2445929,6.7561597,4,,,POINT (6.7561597 51.2445929),34.666666666666664,False
51.2188694,6.785684,4,crossing,,POINT (6.785684 51.2188694),0.0,True
51.2361986,6.7974264,3,crossing,,POINT (6.7974264 51.2361986),7.0,True
51.2176627,6.811857,1,,,POINT (6.811857 51.2176627),27.333333333333332,False
51.2461412,6.784963,4,,,POINT (6.784963 51.2461412),0.3333333333333333,True
51.2476615,6.7817431,3,,,POINT (6.7817431 51.2476615),0.0,True
51.2349761,6.8006847,3,,,POINT (6.8006847 51.2349761),13.666666666666666,True
51.204213,6.8088721,1,,,POINT (6.8088721 51.204213),22.333333333333332,False
51.219472,6.8088834,3,,,POINT (6.8088834 51.219472),23.0,False
51.2320968,6.8089689,5,crossing,,POINT (6.8089689 51.2320968),20.333333333333332,False
51.2076154,6.7770028,4,crossing,,POINT (6.7770028 51.2076154),1.6666666666666667,True
51.2383163,6.7926083,3,,,POINT (6.7926083 51.2383163),3.3333333333333335,True
51.2040537,6.8164066,3,,,POINT (6.8164066 51.2040537),37.666666666666664,False
51.2390131,6.7417386,1,,,POINT (6.7417386 51.2390131),42.0,False
51.1987138,6.8118105,1,,,POINT (6.8118105 51.1987138),29.333333333333332,False
51.2261532,6.7767678,3,,,POINT (6.7767678 51.2261532),1.6666666666666667,True
51.2417166,6.7376599,3,,,POINT (6.7376599 51.2417166),45.333333333333336,False
51.230421,6.7582921,3,,,POINT (6.7582921 51.230421),14.0,True
51.2160938,6.7790244,1,,,POINT (6.7790244 51.2160938),2.3333333333333335,True
51.2106372,6.7747424,1,,,POINT (6.7747424 51.2106372),0.3333333333333333,True
51.2008668,6.762577,3,,,POINT (6.762577 51.2008668),9.0,True
51.2221501,6.7880847,4,,,POINT (6.7880847 51.2221501),0.6666666666666666,True
51.2373169,6.7887568,1,,,POINT (6.7887568 51.2373169),0.6666666666666666,True
51.2179431,6.8057128,3,,,POINT (6.8057128 51.2179431),17.333333333333332,False
51.2195712,6.7509813,3,,,POINT (6.7509813 51.2195712),20.666666666666668,False
51.2429244,6.751595,4,,,POINT (6.751595 51.2429244),30.0,False
51.200333,6.750595,3,,,POINT (6.750595 51.200333),19.666666666666668,False
51.2072936,6.7382277,3,,,POINT (6.7382277 51.2072936),34.333333333333336,False
51.2431642,6.81438,3,,,POINT (6.81438 51.2431642),24.333333333333332,False
51.2324688,6.7869873,3,crossing,,POINT (6.7869873 51.2324688),0.0,True
51.2095451,6.7767054,3,,,POINT (6.7767054 51.2095451),1.3333333333333333,True
51.2129489,6.7471516,4,crossing,,POINT (6.7471516 51.2129489),25.333333333333332,False
51.2281131,6.8084129,3,,,POINT (6.8084129 51.2281131),21.0,False
51.2499264,6.7842425,1,,,POINT (6.7842425 51.2499264),0.6666666666666666,True
51.2432439,6.8016129,3,crossing,,POINT (6.8016129 51.2432439),11.333333333333334,True
51.2244571,6.804414,1,,,POINT (6.804414 51.2244571),17.0,False
51.2156378,6.7639558,1,,,POINT (6.7639558 51.2156378),8.0,True
51.2314848,6.7575904,3,,,POINT (6.7575904 51.2314848),13.333333333333334,True
51.2167807,6.7659054,3,,,POINT (6.7659054 51.2167807),7.666666666666667,True
51.2351285,6.7725265,3,,,POINT (6.7725265 51.2351285),1.6666666666666667,True
51.2285331,6.7991508,4,crossing,,POINT (6.7991508 51.2285331),11.0,True
51.202432,6.7844865,3,,,POINT (6.7844865 51.202432),1.0,True
51.2257772,6.8012528,1,,,POINT (6.8012528 51.2257772),15.333333333333334,False
51.2294262,6.7506909,3,,,POINT (6.7506909 51.2294262),23.333333333333332,False
51.2265468,6.8040906,1,,,POINT (6.8040906 51.2265468),16.0,False
51.2233048,6.7737165,4,,,POINT (6.7737165 51.2233048),1.0,True
51.2328691,6.7626157,4,,,POINT (6.7626157 51.2328691),11.0,True
51.2038657,6.8047391,3,,,POINT (6.8047391 51.2038657),18.333333333333332,False
51.2249456,6.7833788,3,,,POINT (6.7833788 51.2249456),1.3333333333333333,True
51.2307222,6.7752274,3,,,POINT (6.7752274 51.2307222),0.3333333333333333,True
51.2408278,6.7391001,3,,,POINT (6.7391001 51.2408278),38.333333333333336,False
51.2033773,6.8082519,3,,,POINT (6.8082519 51.2033773),22.0,False
51.2039421,6.8078401,3,,,POINT (6.8078401 51.2039421),21.333333333333332,False
51.2178068,6.7667194,4,crossing,,POINT (6.7667194 51.2178068),6.333333333333333,True
51.2006944,6.8000426,3,,,POINT (6.8000426 51.2006944),13.333333333333334,True
51.2333218,6.8147878,3,traffic_signals,,POINT (6.8147878 51.2333218),27.333333333333332,False
51.2500706,6.7652225,4,crossing,,POINT (6.7652225 51.2500706),10.0,True
51.2487554,6.8181504,3,,,POINT (6.8181504 51.2487554),31.0,False
51.2048715,6.8072727,3,,,POINT (6.8072727 51.2048715),17.666666666666668,False
51.2221839,6.8131394,1,,,POINT (6.8131394 51.2221839),26.333333333333332,False
51.2186378,6.775496,3,elevator,,POINT (6.775496 51.2186378),1.0,True
51.2195143,6.7944539,1,,,POINT (6.7944539 51.2195143),5.333333333333333,True
51.2349644,6.7793563,1,,,POINT (6.7793563 51.2349644),2.3333333333333335,True
51.2342092,6.7786147,3,,,POINT (6.7786147 51.2342092),1.6666666666666667,True
51.2325697,6.77972,3,,,POINT (6.77972 51.2325697),1.6666666666666667,True
51.2384108,6.7980219,3,,,POINT (6.7980219 51.2384108),11.333333333333334,True
51.2265576,6.7770741,3,,,POINT (6.7770741 51.2265576),2.0,True
51.2098759,6.7618059,1,,,POINT (6.7618059 51.2098759),10.666666666666666,True
51.2010436,6.7960767,4,,,POINT (6.7960767 51.2010436),9.0,True
51.2442519,6.7708558,3,,,POINT (6.7708558 51.2442519),2.0,True
51.218197,6.7944672,1,,,POINT (6.7944672 51.218197),6.0,True
51.2388827,6.7555287,3,,,POINT (6.7555287 51.2388827),27.666666666666668,False
51.2309688,6.7383655,3,,,POINT (6.7383655 51.2309688),32.0,False
51.2301613,6.7624171,4,,,POINT (6.7624171 51.2301613),11.0,True
51.2305785,6.7394234,1,,,POINT (6.7394234 51.2305785),31.333333333333332,False
51.2058424,6.7799981,3,crossing,,POINT (6.7799981 51.2058424),2.0,True
51.2211311,6.793041,3,,,POINT (6.793041 51.2211311),3.3333333333333335,True
51.1986132,6.7944673,1,,,POINT (6.7944673 51.1986132),8.0,True
51.2332722,6.8044762,1,,,POINT (6.8044762 51.2332722),18.333333333333332,False
51.2321982,6.7875874,3,crossing,,POINT (6.7875874 51.2321982),0.3333333333333333,True
51.2235623,6.7708391,3,,,POINT (6.7708391 51.2235623),2.3333333333333335,True
51.2082407,6.7733217,1,,,POINT (6.7733217 51.2082407),3.3333333333333335,True
51.2010977,6.7430615,3,,,POINT (6.7430615 51.2010977),37.666666666666664,False
51.2181231,6.8003279,1,,,POINT (6.8003279 51.2181231),12.666666666666666,True
51.1994642,6.7646052,3,,,POINT (6.7646052 51.1994642),7.666666666666667,True
51.2097862,6.7459072,3,,,POINT (6.7459072 51.2097862),27.333333333333332,False
51.2352332,6.7464526,3,,,POINT (6.7464526 51.2352332),29.0,False
51.2175719,6.7697046,4,traffic_signals,,POINT (6.7697046 51.2175719),3.6666666666666665,True
51.231495,6.7601218,3,,,POINT (6.7601218 51.231495),11.0,True
51.2016304,6.7717826,3,,,POINT (6.7717826 51.2016304),1.3333333333333333,True
51.2202199,6.7813948,3,,,POINT (6.7813948 51.2202199),0.0,True
51.2232485,6.7828257,1,,,POINT (6.7828257 51.2232485),1.0,True
51.2515859,6.7942502,3,,,POINT (6.7942502 51.2515859),19.0,False
51.2050269,6.8150781,3,,,POINT (6.8150781 51.2050269),32.666666666666664,False
51.2251569,6.8067777,3,,,POINT (6.8067777 51.2251569),18.666666666666668,False
51.2316433,6.7479272,3,,,POINT (6.7479272 51.2316433),22.0,False
51.2152182,6.803373,3,,,POINT (6.803373 51.2152182),15.0,True
51.2182854,6.7705343,3,,,POINT (6.7705343 51.2182854),3.0,True
51.2053339,6.7847954,3,,,POINT (6.7847954 51.2053339),0.3333333333333333,True
51.2207186,6.7897643,4,,,POINT (6.7897643 51.2207186),0.0,True
51.223026,6.7795056,3,,,POINT (6.7795056 51.223026),2.6666666666666665,True
51.2105816,6.7785974,4,,,POINT (6.7785974 51.2105816),1.6666666666666667,True
51.1985206,6.808717,3,,,POINT (6.808717 51.1985206),26.0,False
