index,osmid,y,x,street_count,highway,ref,geometry,avg_minutes,15_minutes
11152,3425020255,51.2325139,6.8117697,4,crossing,,POINT (6.8117697 51.2325139),23.0,False
15253,7704700645,51.2423751,6.737592,3,,,POINT (6.737592 51.2423751),45.0,False
3474,568766364,51.2121038,6.7951149,3,,,POINT (6.7951149 51.2121038),6.333333333333333,True
173,29555932,51.2418242,6.7593865,4,,,POINT (6.7593865 51.2418242),40.0,False
10349,3228843892,51.202415,6.8019538,4,,,POINT (6.8019538 51.202415),13.333333333333334,True
8105,2038737586,51.2306102,6.8021083,3,,,POINT (6.8021083 51.2306102),15.333333333333334,False
6771,1588444679,51.2279134,6.7924828,3,,,POINT (6.7924828 51.2279134),3.6666666666666665,True
2724,360840166,51.2106922,6.7512687,3,,,POINT (6.7512687 51.2106922),21.0,False
12326,4187510263,51.2179156,6.7618897,3,,,POINT (6.7618897 51.2179156),11.666666666666666,True
11815,3779900417,51.2017068,6.8166358,3,,,POINT (6.8166358 51.2017068),41.666666666666664,False
3066,474694953,51.2384946,6.7893296,3,,,POINT (6.7893296 51.2384946),0.3333333333333333,True
15055,7642940279,51.2274374,6.8136073,1,,,POINT (6.8136073 51.2274374),25.0,False
11744,3673043070,51.2498353,6.7994483,3,,,POINT (6.7994483 51.2498353),16.333333333333332,False
6572,1583918870,51.2005246,6.808372,3,,,POINT (6.808372 51.2005246),22.0,False
5320,1391170819,51.2072748,6.8190691,3,,,POINT (6.8190691 51.2072748),30.666666666666668,False
7123,1602560495,51.248706,6.8077483,3,,,POINT (6.8077483 51.248706),20.333333333333332,False
7613,1741890097,51.2492739,6.7984164,4,crossing,,POINT (6.7984164 51.2492739),11.666666666666666,True
8720,2298739792,51.223746,6.8113621,1,,,POINT (6.8113621 51.223746),24.666666666666668,False
15037,7616422604,51.1998767,6.813749,3,,,POINT (6.813749 51.1998767),27.666666666666668,False
16289,8839771858,51.2463675,6.7755262,1,,,POINT (6.7755262 51.2463675),0.6666666666666666,True
3634,574847046,51.2155917,6.8040037,3,,,POINT (6.8040037 51.2155917),16.666666666666668,False
5440,1508691737,51.2316078,6.7528622,4,crossing,,POINT (6.7528622 51.2316078),17.333333333333332,False
4946,1304161869,51.2362597,6.7938408,3,crossing,,POINT (6.7938408 51.2362597),4.0,True
10803,3338624974,51.2249838,6.7840255,3,,,POINT (6.7840255 51.2249838),1.0,True
10970,3406210693,51.2095989,6.7578546,4,crossing,,POINT (6.7578546 51.2095989),17.0,False
1520,262686311,51.2063427,6.7693604,3,,,POINT (6.7693604 51.2063427),4.333333333333333,True
7556,1737291819,51.2415889,6.7372647,4,,,POINT (6.7372647 51.2415889),45.666666666666664,False
2944,455487047,51.2450895,6.7829333,3,,,POINT (6.7829333 51.2450895),0.6666666666666666,True
8317,2117354542,51.2117902,6.7503398,3,,,POINT (6.7503398 51.2117902),22.0,False
9201,2420075677,51.2039409,6.8078834,4,,,POINT (6.8078834 51.2039409),21.333333333333332,False
13037,4903817979,51.2259669,6.777042,3,,,POINT (6.777042 51.2259669),3.0,True
9153,2412941133,51.2125822,6.7671442,3,,,POINT (6.7671442 51.2125822),6.0,True
10124,3204363462,51.2229664,6.7823943,4,,,POINT (6.7823943 51.2229664),0.6666666666666666,True
7469,1680156756,51.2419419,6.7707978,3,crossing,,POINT (6.7707978 51.2419419),4.666666666666667,True
5702,1534797262,51.240296,6.7423279,3,,,POINT (6.7423279 51.240296),41.333333333333336,False
7451,1658765908,51.2062374,6.7837237,3,,,POINT (6.7837237 51.2062374),1.0,True
12632,4361374491,51.2269363,6.8043903,3,,,POINT (6.8043903 51.2269363),15.666666666666666,False
3341,534763187,51.2452793,6.7344443,4,,,POINT (6.7344443 51.2452793),48.0,False
7676,1799346012,51.2488892,6.7652537,1,,,POINT (6.7652537 51.2488892),10.666666666666666,True
5569,1521819441,51.2125947,6.754592,3,,,POINT (6.754592 51.2125947),18.0,False
15942,8097435649,51.2226811,6.786826,1,,,POINT (6.786826 51.2226811),0.6666666666666666,True
9989,3184161042,51.2496057,6.7778976,4,,,POINT (6.7778976 51.2496057),1.6666666666666667,True
8880,2371389883,51.2305682,6.8015676,3,,,POINT (6.8015676 51.2305682),15.333333333333334,False
2040,280861182,51.2120852,6.763583,3,crossing,,POINT (6.763583 51.2120852),8.0,True
10899,3387446536,51.1991066,6.7424133,3,,,POINT (6.7424133 51.1991066),36.0,False
8352,2173823403,51.2218928,6.8169415,3,,,POINT (6.8169415 51.2218928),28.333333333333332,False
9684,2940489520,51.2182752,6.7671317,4,,,POINT (6.7671317 51.2182752),6.666666666666667,True
11198,3447018883,51.2093424,6.7978128,3,,,POINT (6.7978128 51.2093424),13.666666666666666,True
15132,7683891245,51.2141015,6.758021,3,,,POINT (6.758021 51.2141015),15.666666666666666,False
3323,525270710,51.2140303,6.7586251,3,,,POINT (6.7586251 51.2140303),14.666666666666666,True
13582,5391264744,51.2439835,6.7853458,1,,,POINT (6.7853458 51.2439835),0.3333333333333333,True
13427,5292254772,51.2500973,6.7992656,3,,,POINT (6.7992656 51.2500973),16.666666666666668,False
10107,3202951377,51.223064,6.7833506,1,,,POINT (6.7833506 51.223064),1.0,True
11614,3579089383,51.2190359,6.812253,3,,,POINT (6.812253 51.2190359),28.0,False
8234,2057585917,51.2247791,6.7932871,3,,,POINT (6.7932871 51.2247791),4.666666666666667,True
10284,3228842215,51.1993447,6.8116511,3,,,POINT (6.8116511 51.1993447),26.333333333333332,False
4022,676793993,51.2371612,6.8193059,3,,,POINT (6.8193059 51.2371612),32.666666666666664,False
1449,257844998,51.2278602,6.7873295,3,,,POINT (6.7873295 51.2278602),0.0,True
7648,1752593666,51.2386114,6.8019019,3,,,POINT (6.8019019 51.2386114),15.0,True
15164,7687756770,51.2415312,6.7797769,3,crossing,,POINT (6.7797769 51.2415312),1.6666666666666667,True
14184,6169369753,51.2194085,6.814862,3,,,POINT (6.814862 51.2194085),29.333333333333332,False
15414,7728405092,51.2313198,6.8173224,1,,,POINT (6.8173224 51.2313198),27.666666666666668,False
2023,279535527,51.2466951,6.7957252,3,,,POINT (6.7957252 51.2466951),8.333333333333334,True
7169,1608208430,51.2297673,6.7831257,3,,,POINT (6.7831257 51.2297673),1.3333333333333333,True
16155,8582372432,51.2197259,6.7941504,3,,,POINT (6.7941504 51.2197259),5.333333333333333,True
3101,475961554,51.2460524,6.7662073,4,,,POINT (6.7662073 51.2460524),7.0,True
13651,5434361428,51.2379743,6.8126674,1,,,POINT (6.8126674 51.2379743),28.333333333333332,False
841,253235896,51.2337667,6.8023872,3,,,POINT (6.8023872 51.2337667),14.333333333333334,True
10601,3265888603,51.1999995,6.7366514,1,,,POINT (6.7366514 51.1999995),40.666666666666664,False
1773,271220836,51.2108547,6.8015299,3,,,POINT (6.8015299 51.2108547),11.666666666666666,True
11314,3473945314,51.2023626,6.7713434,3,,,POINT (6.7713434 51.2023626),2.6666666666666665,True
2283,309137828,51.2006671,6.7936249,3,,,POINT (6.7936249 51.2006671),5.0,True
12315,4185973870,51.2216185,6.7679695,1,,,POINT (6.7679695 51.2216185),8.333333333333334,True
11272,3462125500,51.2371363,6.7982564,3,,,POINT (6.7982564 51.2371363),9.0,True
4230,888700523,51.2171189,6.7602601,1,,,POINT (6.7602601 51.2171189),12.333333333333334,True
10623,3265888945,51.206179,6.7341643,1,,,POINT (6.7341643 51.206179),40.0,False
4622,1143016101,51.2144134,6.8159678,3,,,POINT (6.8159678 51.2144134),32.333333333333336,False
12949,4742674039,51.2093074,6.7693977,3,,,POINT (6.7693977 51.2093074),5.333333333333333,True
1784,272256524,51.2201335,6.8183468,3,,,POINT (6.8183468 51.2201335),33.0,False
4322,938552229,51.2042262,6.7946308,3,,,POINT (6.7946308 51.2042262),9.666666666666666,True
1435,257840687,51.2229371,6.793157,3,,,POINT (6.793157 51.2229371),4.333333333333333,True
14508,6988365742,51.2024973,6.7743661,1,,,POINT (6.7743661 51.2024973),1.0,True
9082,2390443599,51.2417072,6.7491728,3,,,POINT (6.7491728 51.2417072),33.333333333333336,False
15705,7896810153,51.201018,6.7881613,3,,,POINT (6.7881613 51.201018),0.6666666666666666,True
2831,390009535,51.2122247,6.75973,3,,,POINT (6.75973 51.2122247),12.0,True
5763,1548562857,51.2179612,6.78168,3,crossing,,POINT (6.78168 51.2179612),0.3333333333333333,True
15046,7640198809,51.2349939,6.7727479,3,,,POINT (6.7727479 51.2349939),2.0,True
13586,5391400525,51.2457283,6.7805455,3,,,POINT (6.7805455 51.2457283),1.3333333333333333,True
1132,253876387,51.2251788,6.7735668,3,,,POINT (6.7735668 51.2251788),1.0,True
16150,8582372427,51.2195693,6.7944848,3,,,POINT (6.7944848 51.2195693),5.333333333333333,True
11880,3781380369,51.2221079,6.8058687,3,,,POINT (6.8058687 51.2221079),18.333333333333332,False
11665,3599411262,51.2135433,6.7859431,3,,,POINT (6.7859431 51.2135433),0.6666666666666666,True
16041,8338452060,51.2518305,6.7879635,3,,,POINT (6.7879635 51.2518305),0.3333333333333333,True
9882,3154179130,51.2199596,6.8180293,1,,,POINT (6.8180293 51.2199596),33.333333333333336,False
8969,2388565475,51.2192241,6.7946738,3,,,POINT (6.7946738 51.2192241),7.0,True
15683,7862420267,51.2197942,6.8173747,3,,,POINT (6.8173747 51.2197942),33.333333333333336,False
8799,2328384360,51.2113423,6.7926773,4,crossing,,POINT (6.7926773 51.2113423),2.3333333333333335,True
7923,1992941456,51.243102,6.7791851,3,,,POINT (6.7791851 51.243102),1.0,True
10957,3394379517,51.2255964,6.7794862,3,,,POINT (6.7794862 51.2255964),1.0,True
13389,5273437263,51.2423648,6.736701,3,,,POINT (6.736701 51.2423648),45.333333333333336,False
9663,2940489213,51.2132269,6.7767173,3,,,POINT (6.7767173 51.2132269),2.6666666666666665,True
9108,2396866294,51.2086378,6.77385,3,,,POINT (6.77385 51.2086378),1.0,True
3896,665374777,51.2150989,6.8015245,3,,,POINT (6.8015245 51.2150989),14.0,True
14377,6522122926,51.2249743,6.7637206,1,,,POINT (6.7637206 51.2249743),26.333333333333332,False
7946,1994942866,51.2463625,6.776098,3,,,POINT (6.776098 51.2463625),0.6666666666666666,True
5689,1529254817,51.2386683,6.7356865,3,,,POINT (6.7356865 51.2386683),45.333333333333336,False
4313,938550163,51.2033795,6.7946317,3,,,POINT (6.7946317 51.2033795),7.333333333333333,True
8652,2293539721,51.2010823,6.8085432,3,,,POINT (6.8085432 51.2010823),21.0,False
15652,7817523471,51.2426604,6.7417868,1,,,POINT (6.7417868 51.2426604),41.0,False
882,253280008,51.2295183,6.7610113,4,,,POINT (6.7610113 51.2295183),13.333333333333334,True
13933,5664744144,51.2354474,6.7647887,4,,,POINT (6.7647887 51.2354474),16.0,False
6368,1569394611,51.2028387,6.7893002,3,,,POINT (6.7893002 51.2028387),0.6666666666666666,True
6431,1572576336,51.2140274,6.7881155,3,,,POINT (6.7881155 51.2140274),1.0,True
11227,3447019831,51.2203098,6.8109413,3,,,POINT (6.8109413 51.2203098),24.0,False
763,250222631,51.2256781,6.8014074,4,,,POINT (6.8014074 51.2256781),15.0,True
11559,3578144349,51.2199793,6.7784908,3,,,POINT (6.7784908 51.2199793),1.6666666666666667,True
8756,2320951940,51.2120445,6.7533273,1,,,POINT (6.7533273 51.2120445),21.0,False
13532,5375445414,51.2352375,6.7824938,3,,,POINT (6.7824938 51.2352375),0.3333333333333333,True
8464,2205953499,51.2276098,6.8143981,1,,,POINT (6.8143981 51.2276098),27.333333333333332,False
2972,457019228,51.2395828,6.7461888,1,,,POINT (6.7461888 51.2395828),33.666666666666664,False
1202,253901981,51.2368094,6.7868309,4,,,POINT (6.7868309 51.2368094),0.0,True
3656,581965048,51.2266486,6.7732137,1,,,POINT (6.7732137 51.2266486),1.6666666666666667,True
15224,7703440523,51.2315846,6.7547781,3,,,POINT (6.7547781 51.2315846),15.666666666666666,False
12512,4309466146,51.2111356,6.7800303,1,,,POINT (6.7800303 51.2111356),2.3333333333333335,True
7110,1602542086,51.2481172,6.8104216,3,,,POINT (6.8104216 51.2481172),23.333333333333332,False
5234,1376594972,51.2120187,6.8032384,3,,,POINT (6.8032384 51.2120187),14.333333333333334,True
542,240272086,51.2255644,6.7917415,3,,,POINT (6.7917415 51.2255644),4.333333333333333,True
14057,5894807821,51.1984779,6.8051942,3,,,POINT (6.8051942 51.1984779),25.0,False
14651,7039528975,51.2027714,6.7797132,1,,,POINT (6.7797132 51.2027714),2.0,True
1165,253899167,51.2300933,6.7721379,3,,,POINT (6.7721379 51.2300933),1.3333333333333333,True
8832,2357036678,51.205425,6.8110108,3,,,POINT (6.8110108 51.205425),24.333333333333332,False
15013,7613390972,51.2201539,6.7433397,1,,,POINT (6.7433397 51.2201539),37.666666666666664,False
8452,2201571689,51.2214161,6.8082085,1,,,POINT (6.8082085 51.2214161),20.666666666666668,False
14035,5836052247,51.2025135,6.7905063,1,,,POINT (6.7905063 51.2025135),0.6666666666666666,True
12009,3809248458,51.2025563,6.7804921,4,,,POINT (6.7804921 51.2025563),1.0,True
342,73625339,51.2176969,6.7693653,3,,,POINT (6.7693653 51.2176969),3.6666666666666665,True
9806,3123019387,51.2177915,6.8095912,1,,,POINT (6.8095912 51.2177915),27.0,False
12031,3837122806,51.2416101,6.8102518,3,crossing,,POINT (6.8102518 51.2416101),23.333333333333332,False
9182,2416888427,51.2191558,6.7791671,4,crossing,,POINT (6.7791671 51.2191558),1.0,True
9813,3123722098,51.2245305,6.8040061,3,,,POINT (6.8040061 51.2245305),16.666666666666668,False
15307,7721048699,51.2331161,6.7959591,3,,,POINT (6.7959591 51.2331161),8.333333333333334,True
1876,274350504,51.2081337,6.7770247,3,,,POINT (6.7770247 51.2081337),1.6666666666666667,True
8195,2056221995,51.2160095,6.8034655,3,crossing,,POINT (6.8034655 51.2160095),14.666666666666666,True
3157,483385353,51.2478243,6.7599214,1,,,POINT (6.7599214 51.2478243),14.0,True
6032,1559432026,51.2385195,6.7463509,3,,,POINT (6.7463509 51.2385195),36.0,False
10538,3242742878,51.2323606,6.7869063,3,crossing,,POINT (6.7869063 51.2323606),0.0,True
10930,3392953120,51.2250284,6.7763538,3,,,POINT (6.7763538 51.2250284),1.0,True
4201,811514398,51.2488033,6.7666299,3,,,POINT (6.7666299 51.2488033),10.666666666666666,True
5029,1345647234,51.2044593,6.8157585,1,,,POINT (6.8157585 51.2044593),35.333333333333336,False
14331,6468661107,51.2132944,6.8095457,3,,,POINT (6.8095457 51.2132944),22.666666666666668,False
8074,2023667097,51.2383267,6.7919465,1,,,POINT (6.7919465 51.2383267),2.3333333333333335,True
1920,277801626,51.2008771,6.7767087,3,,,POINT (6.7767087 51.2008771),0.6666666666666666,True
12508,4305634233,51.2446931,6.7428629,1,,,POINT (6.7428629 51.2446931),40.333333333333336,False
8917,2383317951,51.2067779,6.7555301,3,,,POINT (6.7555301 51.2067779),15.666666666666666,False
3620,574654016,51.2167691,6.8015058,3,,,POINT (6.8015058 51.2167691),11.666666666666666,True
535,240270697,51.2205055,6.7872733,4,,,POINT (6.7872733 51.2205055),0.0,True
6928,1598351690,51.2475454,6.8052581,1,,,POINT (6.8052581 51.2475454),17.333333333333332,False
4944,1304161848,51.2359029,6.7935932,3,,,POINT (6.7935932 51.2359029),4.0,True
8060,2022086565,51.1998836,6.7896074,3,,,POINT (6.7896074 51.1998836),0.6666666666666666,True
8942,2388480255,51.2198547,6.7950631,4,,,POINT (6.7950631 51.2198547),6.333333333333333,True
5677,1524773751,51.2092425,6.73813,3,,,POINT (6.73813 51.2092425),35.666666666666664,False
5571,1521819568,51.2129363,6.7549151,1,,,POINT (6.7549151 51.2129363),19.666666666666668,False
2205,289109184,51.243924,6.7976808,3,,,POINT (6.7976808 51.243924),8.0,True
5002,1345647159,51.2035874,6.819108,1,,,POINT (6.819108 51.2035874),41.0,False
13520,5375187813,51.2139817,6.8174747,3,,,POINT (6.8174747 51.2139817),31.666666666666668,False
11567,3578144379,51.2210245,6.7910648,3,,,POINT (6.7910648 51.2210245),1.0,True
14585,7012420121,51.2498445,6.7669338,3,,,POINT (6.7669338 51.2498445),9.0,True
2661,339505027,51.2080702,6.758937,4,,,POINT (6.758937 51.2080702),13.666666666666666,True
8651,2293539720,51.2010393,6.8085388,3,,,POINT (6.8085388 51.2010393),21.0,False
11178,3445479331,51.2108796,6.7385362,3,bus_stop,,POINT (6.7385362 51.2108796),31.666666666666668,False
2171,287448466,51.2120503,6.7593571,3,,,POINT (6.7593571 51.2120503),12.0,True
14027,5826394524,51.2084236,6.7579223,4,,,POINT (6.7579223 51.2084236),15.0,True
11311,3473945304,51.2022356,6.7717371,3,,,POINT (6.7717371 51.2022356),1.6666666666666667,True
12946,4740609204,51.2080254,6.7763273,3,,,POINT (6.7763273 51.2080254),1.3333333333333333,True
3191,485908796,51.2347998,6.7710817,3,,,POINT (6.7710817 51.2347998),3.3333333333333335,True
16253,8775441030,51.2056629,6.8059843,1,,,POINT (6.8059843 51.2056629),16.333333333333332,False
6632,1586241821,51.2180254,6.7625682,1,,,POINT (6.7625682 51.2180254),11.333333333333334,True
1704,268142789,51.2038314,6.8086347,3,,,POINT (6.8086347 51.2038314),22.333333333333332,False
2404,322240732,51.2047068,6.8023526,3,,,POINT (6.8023526 51.2047068),14.333333333333334,True
1935,277804936,51.1988836,6.7731097,3,,,POINT (6.7731097 51.1988836),2.6666666666666665,True
5020,1345647213,51.2042832,6.8161248,4,,,POINT (6.8161248 51.2042832),35.666666666666664,False
7396,1640698316,51.2258965,6.7482344,3,,,POINT (6.7482344 51.2258965),32.0,False
7229,1612945885,51.1984817,6.7939576,3,,,POINT (6.7939576 51.1984817),7.0,True
13904,5614004955,51.2142028,6.8075949,1,,,POINT (6.8075949 51.2142028),21.0,False
14785,7156946786,51.2316524,6.7741529,3,,,POINT (6.7741529 51.2316524),1.6666666666666667,True
4759,1228121817,51.233538,6.7651026,4,,,POINT (6.7651026 51.233538),12.333333333333334,True
14567,7012271269,51.2123577,6.8143721,3,,,POINT (6.8143721 51.2123577),29.333333333333332,False
12870,4560831728,51.2399705,6.7441918,3,,,POINT (6.7441918 51.2399705),35.333333333333336,False
2637,339422477,51.2179911,6.7676592,3,,,POINT (6.7676592 51.2179911),7.333333333333333,True
376,132744034,51.2188682,6.7837441,4,,,POINT (6.7837441 51.2188682),0.6666666666666666,True
9270,2470550666,51.2021398,6.7724206,3,,,POINT (6.7724206 51.2021398),1.6666666666666667,True
13878,5581182491,51.2433129,6.8151851,3,,,POINT (6.8151851 51.2433129),25.333333333333332,False
15927,8097422308,51.2221501,6.7880847,4,,,POINT (6.7880847 51.2221501),0.6666666666666666,True
2492,322717672,51.2208739,6.8128327,4,,,POINT (6.8128327 51.2208739),25.666666666666668,False
5919,1556098437,51.1999494,6.8136029,3,,,POINT (6.8136029 51.1999494),27.666666666666668,False
5444,1508691783,51.2317327,6.7627429,3,crossing,,POINT (6.7627429 51.2317327),8.666666666666666,True
687,246704527,51.2115333,6.7404438,3,,,POINT (6.7404438 51.2115333),30.666666666666668,False
16220,8729930444,51.2302479,6.7420813,3,,,POINT (6.7420813 51.2302479),29.333333333333332,False
5064,1345674044,51.2031542,6.8170171,1,,,POINT (6.8170171 51.2031542),40.333333333333336,False
1809,273120335,51.2394761,6.7736727,3,,,POINT (6.7736727 51.2394761),1.0,True
15935,8097422316,51.222136,6.7880135,1,,,POINT (6.7880135 51.222136),0.6666666666666666,True
4516,974435320,51.2187129,6.7950176,3,,,POINT (6.7950176 51.2187129),8.0,True
7952,1995330392,51.2278841,6.8005766,3,,,POINT (6.8005766 51.2278841),13.333333333333334,True
4179,787862146,51.2305169,6.7876601,3,,,POINT (6.7876601 51.2305169),0.3333333333333333,True
15395,7728373382,51.2190194,6.7882177,3,,,POINT (6.7882177 51.2190194),0.6666666666666666,True
6507,1581566118,51.2428265,6.789576,3,,,POINT (6.789576 51.2428265),0.3333333333333333,True
3633,574654565,51.2175692,6.8021227,3,,,POINT (6.8021227 51.2175692),13.333333333333334,True
14422,6657469777,51.2459286,6.8189944,1,,,POINT (6.8189944 51.2459286),34.666666666666664,False
15309,7721048701,51.2340508,6.7954014,3,,,POINT (6.7954014 51.2340508),7.0,True
16460,9027124888,51.2107,6.7677411,1,,,POINT (6.7677411 51.2107),4.666666666666667,True
2022,279534398,51.2450674,6.795745,1,,,POINT (6.795745 51.2450674),11.0,True
12921,4691541011,51.2401267,6.8019219,3,,,POINT (6.8019219 51.2401267),20.0,False
8212,2056388708,51.21708,6.7922514,3,crossing,,POINT (6.7922514 51.21708),2.3333333333333335,True
10910,3387446820,51.2029722,6.7406953,1,,,POINT (6.7406953 51.2029722),37.333333333333336,False
1109,253873004,51.21722,6.7605543,4,,,POINT (6.7605543 51.21722),12.0,True
12704,4427409624,51.2138768,6.8139631,1,,,POINT (6.8139631 51.2138768),34.0,False
3981,670439570,51.2139846,6.8008459,3,,,POINT (6.8008459 51.2139846),13.333333333333334,True
11007,3410325543,51.2497944,6.7903501,1,,,POINT (6.7903501 51.2497944),0.6666666666666666,True
9916,3156140808,51.231658,6.747866,1,,,POINT (6.747866 51.231658),22.0,False
12822,4559226739,51.2419269,6.7379359,1,,,POINT (6.7379359 51.2419269),44.333333333333336,False
8320,2147001710,51.2442889,6.7772137,3,,,POINT (6.7772137 51.2442889),1.3333333333333333,True
4705,1212527572,51.2317761,6.786551,3,crossing,,POINT (6.786551 51.2317761),0.3333333333333333,True
11653,3599404792,51.2112157,6.7828998,3,crossing,,POINT (6.7828998 51.2112157),0.6666666666666666,True
15227,7703440542,51.231495,6.7597347,3,crossing,,POINT (6.7597347 51.231495),11.333333333333334,True
13357,5248514043,51.2060707,6.8060423,3,,,POINT (6.8060423 51.2060707),16.666666666666668,False
11207,3447019634,51.2102306,6.7973501,3,,,POINT (6.7973501 51.2102306),10.333333333333334,True
7023,1600213951,51.24291,6.8060445,3,,,POINT (6.8060445 51.24291),16.333333333333332,False
6706,1587329071,51.2263486,6.777039,3,,,POINT (6.777039 51.2263486),1.6666666666666667,True
6793,1588865842,51.2163143,6.7647704,4,crossing,,POINT (6.7647704 51.2163143),6.666666666666667,True
3396,566701977,51.2163081,6.7918079,3,,,POINT (6.7918079 51.2163081),4.0,True
15453,7729025598,51.2229606,6.7840777,3,,,POINT (6.7840777 51.2229606),0.6666666666666666,True
6781,1588478701,51.2179862,6.7665347,5,crossing,,POINT (6.7665347 51.2179862),7.0,True
6128,1560610092,51.2135515,6.8191566,3,,,POINT (6.8191566 51.2135515),32.666666666666664,False
16434,9022795646,51.2136731,6.8088714,3,,,POINT (6.8088714 51.2136731),21.0,False
7689,1829676568,51.2097593,6.7718916,1,,,POINT (6.7718916 51.2097593),1.6666666666666667,True
731,250084755,51.2124778,6.7979529,4,,,POINT (6.7979529 51.2124778),8.0,True
3000,465194771,51.2403898,6.8021861,3,,,POINT (6.8021861 51.2403898),19.666666666666668,False
3371,534763684,51.246252,6.7352495,3,,,POINT (6.7352495 51.246252),45.0,False
2361,315911906,51.2101824,6.7585598,4,,,POINT (6.7585598 51.2101824),15.666666666666666,False
2130,283898483,51.2418768,6.7820585,3,,,POINT (6.7820585 51.2418768),0.6666666666666666,True
12455,4267869298,51.2197457,6.777524,3,,,POINT (6.777524 51.2197457),2.0,True
13694,5488370592,51.2337029,6.7849607,3,,,POINT (6.7849607 51.2337029),0.3333333333333333,True
15946,8097435657,51.2224641,6.7873828,1,,,POINT (6.7873828 51.2224641),0.0,True
1310,254149392,51.2465459,6.7922616,4,crossing,,POINT (6.7922616 51.2465459),3.0,True
13734,5514166831,51.2381883,6.7914461,3,,,POINT (6.7914461 51.2381883),1.3333333333333333,True
745,250200406,51.233594,6.784629,5,traffic_signals,,POINT (6.784629 51.233594),0.6666666666666666,True
15192,7687757822,51.2402998,6.7755228,3,crossing,,POINT (6.7755228 51.2402998),0.6666666666666666,True
3060,473732260,51.2263062,6.7858986,3,,,POINT (6.7858986 51.2263062),0.3333333333333333,True
4325,938552244,51.2040929,6.7949149,3,,,POINT (6.7949149 51.2040929),9.666666666666666,True
11739,3673034904,51.2503621,6.8002167,1,,,POINT (6.8002167 51.2503621),17.666666666666668,False
15896,8077075912,51.2162505,6.803198,3,,,POINT (6.803198 51.2162505),13.666666666666666,True
14600,7038513009,51.2085264,6.8076822,3,,,POINT (6.8076822 51.2085264),19.333333333333332,False
15386,7726624674,51.2431023,6.751429,3,,,POINT (6.751429 51.2431023),30.333333333333332,False
14559,7001366591,51.2139185,6.7349815,3,,,POINT (6.7349815 51.2139185),45.666666666666664,False
5807,1549349479,51.2326548,6.7344461,3,,,POINT (6.7344461 51.2326548),37.333333333333336,False
848,253236106,51.2316219,6.8008969,3,,,POINT (6.8008969 51.2316219),13.333333333333334,True
15331,7721049157,51.2365174,6.7957318,3,,,POINT (6.7957318 51.2365174),6.0,True
4016,676790216,51.238668,6.8188167,3,,,POINT (6.8188167 51.238668),36.0,False
6905,1598190768,51.2495297,6.8016842,4,,,POINT (6.8016842 51.2495297),17.333333333333332,False
7582,1741814361,51.2057065,6.7882336,3,crossing,,POINT (6.7882336 51.2057065),0.3333333333333333,True
7567,1741778382,51.2385617,6.8020956,4,crossing,,POINT (6.8020956 51.2385617),15.0,True
236,34917038,51.2518726,6.7539253,4,,,POINT (6.7539253 51.2518726),21.666666666666668,False
9964,3180994667,51.218482,6.7817925,3,,,POINT (6.7817925 51.218482),0.3333333333333333,True
8323,2155043611,51.2296445,6.8067993,3,,,POINT (6.8067993 51.2296445),21.333333333333332,False
13013,4839902525,51.234131,6.7497999,1,,,POINT (6.7497999 51.234131),25.0,False
11434,3539207898,51.2430945,6.7726311,1,,,POINT (6.7726311 51.2430945),1.3333333333333333,True
9750,3055140732,51.2201184,6.7947195,3,,,POINT (6.7947195 51.2201184),6.333333333333333,True
2644,339491610,51.2004002,6.7748978,3,,,POINT (6.7748978 51.2004002),0.6666666666666666,True
2258,302250275,51.2310578,6.7741252,3,,,POINT (6.7741252 51.2310578),0.6666666666666666,True
8527,2233865598,51.2387637,6.802709,4,crossing,,POINT (6.802709 51.2387637),15.333333333333334,False
3826,639102460,51.2336519,6.8146989,3,,,POINT (6.8146989 51.2336519),28.333333333333332,False
11410,3505920375,51.2107218,6.789565,3,,,POINT (6.789565 51.2107218),1.3333333333333333,True
9361,2494271146,51.211807,6.7722268,3,,,POINT (6.7722268 51.211807),1.3333333333333333,True
6379,1570454695,51.2233086,6.7732511,3,,,POINT (6.7732511 51.2233086),1.3333333333333333,True
2172,288800448,51.2218673,6.7921765,4,,,POINT (6.7921765 51.2218673),2.6666666666666665,True
3329,530773497,51.2176375,6.7934847,1,,,POINT (6.7934847 51.2176375),4.0,True
5961,1557900145,51.2009098,6.8087834,3,,,POINT (6.8087834 51.2009098),21.333333333333332,False
13410,5287938733,51.2508566,6.8073023,1,,,POINT (6.8073023 51.2508566),25.0,False
16345,8942052986,51.2459018,6.7781656,3,,,POINT (6.7781656 51.2459018),2.0,True
13623,5405567810,51.2406893,6.7801014,3,,,POINT (6.7801014 51.2406893),1.0,True
2273,304484611,51.2492647,6.8074804,3,,,POINT (6.8074804 51.2492647),22.333333333333332,False
11354,3476382115,51.2048906,6.7664154,3,,,POINT (6.7664154 51.2048906),8.0,True
15568,7770350883,51.245502,6.8188874,3,,,POINT (6.8188874 51.245502),34.0,False
16418,9022795587,51.2012343,6.7843551,3,,,POINT (6.7843551 51.2012343),0.6666666666666666,True
2465,322246414,51.2005039,6.7981948,4,,,POINT (6.7981948 51.2005039),12.666666666666666,True
9467,2719302144,51.2097414,6.7710388,3,,,POINT (6.7710388 51.2097414),3.3333333333333335,True
10145,3208843647,51.2207555,6.7915331,1,,,POINT (6.7915331 51.2207555),2.0,True
