15_minutes,avg_minutes,geometry,highway,ref,street_count,x,y
True,0.3333333333333333,POINT (6.781891 51.2190822),,,3,6.781891000000001,51.2190822
True,1.0,POINT (6.7736827 51.2221841),,,1,6.7736827,51.2221841
False,16.333333333333332,POINT (6.7574021 51.2085516),,,3,6.757402099999999,51.2085516
True,11.666666666666664,POINT (6.7978917 51.225631),,,3,6.7978917,51.225631
False,35.666666666666664,POINT (6.8181416 51.2400471),,,1,6.8181416,51.240047100000005
True,3.333333333333333,POINT (6.7931108 51.2210965),,,3,6.793110799999999,51.2210965
False,35.333333333333336,POINT (6.8157144 51.2043005),,,3,6.8157144,51.2043005
True,1.6666666666666667,POINT (6.7772315 51.2274251),,,1,6.7772315,51.2274251
False,18.666666666666668,POINT (6.8008759 51.2507026),,,6,6.8008759,51.250702600000004
False,28.0,POINT (6.8125061 51.2002946),,,1,6.8125061,51.2002946
False,18.666666666666668,POINT (6.8011492 51.2508872),crossing,,4,6.8011492,51.2508872
True,2.0,POINT (6.7792705 51.2268345),,,3,6.7792705,51.226834499999995
True,0.3333333333333333,POINT (6.782107 51.2326585),,,4,6.782107000000001,51.2326585
True,7.666666666666668,POINT (6.7931379 51.2040726),,,1,6.7931379000000005,51.2040726
True,10.333333333333334,POINT (6.7980307 51.2377682),,,3,6.7980307,51.237768200000005
False,15.333333333333336,POINT (6.8033682 51.2117891),,,1,6.8033682,51.2117891
True,15.0,POINT (6.7985447 51.1990396),,,4,6.7985447,51.1990396
True,1.3333333333333333,POINT (6.7896651 51.250538),,,1,6.7896651,51.250538
False,30.66666666666667,POINT (6.8153519 51.2344045),,,3,6.8153519000000005,51.2344045
False,18.33333333333333,POINT (6.8065117 51.2016512),,,3,6.8065117,51.20165120000001
False,18.33333333333333,POINT (6.8085371 51.2318154),crossing,,4,6.8085371,51.231815399999995
True,7.333333333333332,POINT (6.766051 51.2013323),,,1,6.766050999999999,51.2013323
True,13.666666666666664,POINT (6.8027886 51.2128463),,,3,6.8027885999999995,51.212846299999995
True,0.3333333333333333,POINT (6.7864541 51.2049717),,,3,6.786454099999999,51.2049717
False,15.666666666666664,POINT (6.8029754 51.2149008),,,3,6.8029754,51.214900799999995
False,39.0,POINT (6.7421145 51.2437137),,,3,6.7421145000000005,51.24371370000001
False,29.66666666666667,POINT (6.7555607 51.2377624),,,1,6.7555607,51.2377624
True,0.6666666666666666,POINT (6.7826485 51.2137573),,,1,6.7826485,51.2137573
True,13.333333333333336,POINT (6.8008075 51.2012247),,,3,6.8008074999999995,51.201224700000004
False,30.0,POINT (6.7551279 51.2382734),,,1,6.755127900000001,51.2382734
False,41.0,POINT (6.8190778 51.2036207),,,4,6.819077799999999,51.2036207
False,27.66666666666667,POINT (6.7518445 51.2261322),,,3,6.751844500000001,51.2261322
False,25.0,POINT (6.7519037 51.2279718),,,3,6.7519037,51.2279718
False,17.0,POINT (6.805957 51.2269606),,,3,6.805957,51.226960600000005
True,13.333333333333336,POINT (6.7984129 51.2311901),,,1,6.7984129,51.2311901
True,6.333333333333332,POINT (6.7950767 51.2029833),,,3,6.795076700000001,51.2029833
True,11.666666666666664,POINT (6.7608399 51.2081651),,,3,6.760839900000001,51.2081651
True,2.0,POINT (6.7914236 51.2284402),crossing,,4,6.791423599999999,51.2284402
False,32.0,POINT (6.7467565 51.2270887),,,3,6.7467565,51.2270887
True,13.333333333333336,POINT (6.7588105 51.2068985),,,3,6.758810499999999,51.2068985
False,18.0,POINT (6.8063804 51.2132348),,,3,6.8063804,51.2132348
False,19.33333333333333,POINT (6.8065665 51.2186155),,,1,6.8065665,51.218615500000006
False,33.666666666666664,POINT (6.7402077 51.2038796),,,1,6.740207700000001,51.2038796
False,45.66666666666666,POINT (6.7338269 51.2383486),,,1,6.7338269,51.2383486
True,0.6666666666666666,POINT (6.7827261 51.2112024),,,1,6.7827261,51.2112024
False,23.33333333333333,POINT (6.8081311 51.2298838),,,3,6.8081311,51.229883799999996
False,17.0,POINT (6.8048963 51.2180172),,,4,6.8048963,51.218017200000006
False,26.0,POINT (6.8102899 51.2293953),,,3,6.810289900000001,51.2293953
True,8.333333333333334,POINT (6.7939715 51.2094815),,,3,6.7939715,51.2094815
True,1.6666666666666667,POINT (6.7848723 51.2357234),,,1,6.7848723,51.2357234
True,7.333333333333332,POINT (6.7955414 51.2197277),,,1,6.7955414,51.2197277
False,24.33333333333333,POINT (6.8127355 51.2269454),,,1,6.8127355,51.2269454
True,12.666666666666664,POINT (6.7977954 51.2094614),,,3,6.7977954,51.2094614
True,2.333333333333333,POINT (6.7792078 51.2319744),,,3,6.779207799999999,51.2319744
True,7.0,POINT (6.7964237 51.2236677),traffic_signals,,5,6.796423700000001,51.2236677
True,0.3333333333333333,POINT (6.782384 51.2189102),crossing,,3,6.7823839999999995,51.2189102
False,43.33333333333334,POINT (6.7360912 51.2460372),,,3,6.7360912,51.2460372
True,0.6666666666666666,POINT (6.7802575 51.2197572),,,3,6.780257499999999,51.219757200000004
False,19.666666666666668,POINT (6.8069865 51.2090391),,,3,6.806986500000001,51.2090391
False,36.333333333333336,POINT (6.7441313 51.243561),,,3,6.744131299999999,51.243561
True,9.333333333333334,POINT (6.7985353 51.23757),,,3,6.7985353,51.23757
True,0.0,POINT (6.7855079 51.2141639),,,3,6.7855079,51.214163899999996
True,0.3333333333333333,POINT (6.7850236 51.2109045),,,3,6.785023599999999,51.2109045
True,9.333333333333334,POINT (6.7628312 51.202659),,,1,6.762831200000001,51.202659000000004
False,37.333333333333336,POINT (6.7448309 51.2419411),,,3,6.744830900000001,51.241941100000005
False,23.66666666666667,POINT (6.7562354 51.2368619),,,3,6.7562354000000004,51.2368619
False,29.33333333333333,POINT (6.8119207 51.1987173),,,1,6.811920699999999,51.1987173
True,7.0,POINT (6.7658352 51.2045064),,,4,6.7658352,51.2045064
True,0.3333333333333333,POINT (6.7862309 51.2352877),,,3,6.7862309000000005,51.2352877
True,0.3333333333333333,POINT (6.7815044 51.2214746),,,3,6.781504400000001,51.22147460000001
True,0.3333333333333333,POINT (6.7763211 51.2018294),,,5,6.7763211,51.2018294
True,1.3333333333333333,POINT (6.7888991 51.2072781),,,3,6.788899099999999,51.2072781
True,1.0,POINT (6.7867966 51.2226519),,,4,6.7867966,51.222651899999995
True,9.0,POINT (6.7625264 51.200876),,,3,6.762526400000001,51.200876
True,0.6666666666666666,POINT (6.7744986 51.2466278),,,3,6.774498599999999,51.2466278
False,20.33333333333333,POINT (6.8083019 51.2025),,,3,6.8083019,51.2025
False,20.33333333333333,POINT (6.8091738 51.232025),,,4,6.8091738,51.232025
True,12.666666666666664,POINT (6.7624445 51.2484581),crossing,,4,6.762444500000001,51.2484581
True,10.333333333333334,POINT (6.7632517 51.2066851),,,1,6.7632517000000005,51.2066851
True,6.333333333333332,POINT (6.7936503 51.229102),,,3,6.7936502999999995,51.229102000000005
False,33.333333333333336,POINT (6.8182078 51.230175),,,3,6.8182078,51.230175
False,29.33333333333333,POINT (6.8144003 51.2190881),,,3,6.8144003,51.2190881
False,16.666666666666668,POINT (6.8042456 51.2141853),,,1,6.804245599999999,51.2141853
True,0.6666666666666666,POINT (6.779428 51.2386566),,,3,6.779428,51.2386566
False,35.333333333333336,POINT (6.8157912 51.2044844),,,3,6.8157912,51.2044844
True,0.0,POINT (6.7858533 51.2365209),,,3,6.785853299999999,51.236520899999995
True,2.333333333333333,POINT (6.7781704 51.2517563),,,3,6.7781704,51.2517563
True,6.666666666666668,POINT (6.7645409 51.2071719),,,4,6.7645409,51.2071719
False,29.66666666666667,POINT (6.7465686 51.2352464),,,3,6.7465686,51.2352464
True,2.333333333333333,POINT (6.77095 51.2186866),,,3,6.77095,51.218686600000005
True,3.6666666666666665,POINT (6.7925559 51.2467726),,,3,6.792555900000001,51.2467726
True,0.6666666666666666,POINT (6.7829569 51.2110079),crossing,,3,6.7829569,51.2110079
True,1.3333333333333333,POINT (6.7834598 51.2520107),,,1,6.7834598,51.2520107
True,1.6666666666666667,POINT (6.7767827 51.2470688),,,3,6.7767827,51.247068799999994
False,21.33333333333333,POINT (6.806518 51.1991959),,,3,6.806518,51.1991959
False,16.666666666666668,POINT (6.7539173 51.2008322),,,3,6.7539172999999995,51.20083220000001
False,21.33333333333333,POINT (6.8078808 51.2038973),,,4,6.8078808,51.2038973
False,31.0,POINT (6.8183975 51.2357877),,,3,6.8183975000000006,51.2357877
False,33.0,POINT (6.8183431 51.2346452),,,3,6.8183431,51.2346452
True,5.666666666666668,POINT (6.7676437 51.2172629),,,4,6.767643700000001,51.217262899999994
False,24.0,POINT (6.8083506 51.2302468),,,3,6.8083506,51.230246799999996
True,0.0,POINT (6.7817175 51.228782),,,3,6.7817175,51.228782
True,1.3333333333333333,POINT (6.7725391 51.2339753),,,4,6.7725391,51.2339753
True,6.0,POINT (6.7959544 51.205573),,,3,6.795954400000001,51.205573
True,12.0,POINT (6.8003382 51.2280596),crossing,,4,6.8003382,51.2280596
False,24.33333333333333,POINT (6.7611546 51.239848),,,4,6.7611546,51.239847999999995
False,34.666666666666664,POINT (6.7382911 51.2335823),,,3,6.7382911,51.233582299999995
True,1.0,POINT (6.7888327 51.2201135),,,4,6.7888327,51.220113500000004
True,2.333333333333333,POINT (6.792525 51.2113913),crossing,,4,6.792525,51.211391299999995
False,26.33333333333333,POINT (6.8100743 51.1985958),,,3,6.8100743,51.1985958
True,0.3333333333333333,POINT (6.7859695 51.2279128),,,3,6.785969500000001,51.2279128
False,46.0,POINT (6.7365215 51.2454337),crossing,,1,6.736521499999999,51.24543370000001
False,44.33333333333334,POINT (6.7332955 51.2370572),,,1,6.7332955000000005,51.2370572
False,16.333333333333332,POINT (6.7996541 51.2497012),crossing,,4,6.7996541,51.249701200000004
True,1.0,POINT (6.7748145 51.2372403),,,3,6.774814500000001,51.237240299999996
False,24.0,POINT (6.8103902 51.2238257),,,1,6.8103902000000005,51.223825700000006
True,7.0,POINT (6.7692997 51.2218044),turning_circle,,3,6.7692997,51.221804399999996
False,26.33333333333333,POINT (6.811687 51.2194329),,,3,6.811686999999999,51.219432899999994
False,35.333333333333336,POINT (6.7430456 51.2412015),,,3,6.743045599999999,51.2412015
True,13.0,POINT (6.7979078 51.2003176),,,1,6.797907799999999,51.200317600000005
False,20.33333333333333,POINT (6.8076707 51.2027362),,,3,6.807670699999999,51.202736200000004
True,2.0,POINT (6.7784867 51.2178422),,,1,6.7784867,51.2178422
True,6.333333333333332,POINT (6.7951339 51.2474915),,,1,6.795133900000001,51.247491499999995
False,33.0,POINT (6.8172157 51.214645),,,1,6.8172157,51.214645000000004
False,22.33333333333333,POINT (6.7514424 51.2161662),,,4,6.7514424,51.2161662
True,1.0,POINT (6.7903759 51.2035792),,,1,6.790375900000001,51.2035792
True,0.3333333333333333,POINT (6.7855633 51.2439591),,,4,6.7855633,51.243959100000005
False,18.0,POINT (6.8029516 51.2192645),elevator,,3,6.8029516,51.2192645
False,33.0,POINT (6.7394979 51.2105679),,,1,6.739497900000001,51.2105679
False,44.0,POINT (6.7352233 51.2380838),crossing,,4,6.7352232999999995,51.2380838
True,0.3333333333333333,POINT (6.7817921 51.225243),,,4,6.7817921000000005,51.225243
True,11.0,POINT (6.7994985 51.2267138),,,1,6.7994985,51.2267138
True,10.333333333333334,POINT (6.798593 51.2264127),,,3,6.798592999999999,51.226412700000004
False,29.66666666666667,POINT (6.7520951 51.2402972),,,1,6.7520951,51.2402972
False,32.333333333333336,POINT (6.7477591 51.2357167),,,1,6.7477591,51.235716700000005
False,15.333333333333336,POINT (6.7583788 51.2051853),,,1,6.7583788,51.2051853
True,11.333333333333336,POINT (6.7625682 51.2180254),,,1,6.7625682000000005,51.218025399999995
True,3.333333333333333,POINT (6.7702778 51.2103391),,,1,6.770277799999999,51.2103391
True,1.6666666666666667,POINT (6.7785469 51.2263618),,,3,6.778546899999999,51.2263618
True,13.333333333333336,POINT (6.7603484 51.1991765),,,3,6.7603484,51.1991765
True,0.0,POINT (6.7865918 51.2043561),,,3,6.786591800000001,51.2043561
True,2.333333333333333,POINT (6.7825458 51.2061465),,,1,6.7825458,51.2061465
False,20.33333333333333,POINT (6.8086859 51.2024165),,,3,6.8086858999999995,51.2024165
True,2.0,POINT (6.7785555 51.2341952),,,1,6.7785554999999995,51.2341952
True,1.3333333333333333,POINT (6.7722996 51.233513),,,3,6.7722996,51.233513
True,15.0,POINT (6.8026677 51.2382063),crossing,,3,6.8026677,51.238206299999995
False,23.66666666666667,POINT (6.8092868 51.2199013),,,3,6.809286800000001,51.2199013
False,36.333333333333336,POINT (6.7423753 51.1992174),,,3,6.7423753,51.1992174
False,19.33333333333333,POINT (6.8083613 51.2053272),,,3,6.8083613,51.205327200000006
True,10.333333333333334,POINT (6.8000473 51.2433323),,,1,6.8000473,51.2433323
True,1.0,POINT (6.7801428 51.2189881),crossing,,3,6.7801428,51.2189881
True,10.0,POINT (6.7651398 51.2498463),,,3,6.7651398,51.2498463
True,5.666666666666668,POINT (6.7954624 51.2127008),,,4,6.795462400000001,51.2127008
False,17.0,POINT (6.7565059 51.2116453),,,1,6.7565059000000005,51.2116453
False,21.33333333333333,POINT (6.806373 51.1995751),,,3,6.806373,51.1995751
True,5.333333333333333,POINT (6.7939411 51.2198539),,,1,6.7939411,51.2198539
False,21.0,POINT (6.7530569 51.2125948),,,1,6.753056900000001,51.2125948
False,20.33333333333333,POINT (6.8077121 51.205361),,,1,6.8077121,51.205360999999996
True,2.333333333333333,POINT (6.7771096 51.2265574),,,1,6.777109599999999,51.2265574
False,26.66666666666667,POINT (6.7490688 51.2091158),,,3,6.7490688,51.2091158
True,12.333333333333336,POINT (6.7607489 51.2152926),,,4,6.7607489,51.215292600000005
True,13.0,POINT (6.7607398 51.2134627),crossing,,4,6.7607398000000005,51.2134627
True,0.6666666666666666,POINT (6.7752316 51.2309553),,,4,6.775231599999999,51.2309553
False,30.66666666666667,POINT (6.8181663 51.2321768),,,3,6.8181663,51.2321768
True,5.333333333333333,POINT (6.7957691 51.2110402),,,4,6.795769099999999,51.2110402
True,5.333333333333333,POINT (6.7941213 51.2197392),,,3,6.7941213000000005,51.21973920000001
False,25.0,POINT (6.7497999 51.234131),,,1,6.749799900000001,51.234131
True,1.6666666666666667,POINT (6.7846456 51.2356068),,,3,6.784645599999999,51.2356068
True,1.0,POINT (6.7825923 51.216992),,,3,6.782592299999999,51.216992
True,10.333333333333334,POINT (6.798966 51.2119143),,,1,6.798966,51.2119143
False,18.33333333333333,POINT (6.7565708 51.2298372),,,1,6.7565707999999995,51.229837200000006
False,29.33333333333333,POINT (6.7466574 51.221955),,,3,6.746657400000001,51.221955
True,1.3333333333333333,POINT (6.7804274 51.2023879),crossing,,3,6.780427400000001,51.2023879
True,0.3333333333333333,POINT (6.785054 51.2125722),,,3,6.785054,51.212572200000004
True,2.333333333333333,POINT (6.778257 51.2077927),,,1,6.778257000000001,51.207792700000006
True,1.3333333333333333,POINT (6.7768195 51.2197523),,,3,6.776819500000001,51.219752299999996
False,27.0,POINT (6.7435529 51.2317187),,,3,6.743552900000001,51.2317187
True,0.3333333333333333,POINT (6.7849669 51.2006887),,,3,6.784966900000001,51.20068870000001
False,18.666666666666668,POINT (6.80771 51.2270138),,,3,6.80771,51.227013799999995
True,10.333333333333334,POINT (6.7998934 51.2027879),,,3,6.799893400000001,51.2027879
True,8.0,POINT (6.7926828 51.2296911),,,1,6.7926828,51.229691100000004
False,18.33333333333333,POINT (6.8058781 51.210199),,,1,6.8058781,51.210198999999996
True,1.3333333333333333,POINT (6.7770434 51.2080684),,,3,6.777043400000001,51.2080684
False,41.0,POINT (6.8193012 51.2036653),,,1,6.8193012,51.2036653
False,25.33333333333333,POINT (6.7474975 51.2142171),,,3,6.747497500000001,51.214217100000006
True,2.0,POINT (6.7797501 51.2057824),,,4,6.779750099999999,51.2057824
True,5.333333333333333,POINT (6.793789 51.2193755),,,3,6.793789,51.2193755
True,0.6666666666666666,POINT (6.789461 51.2028149),,,3,6.789461,51.2028149
True,0.6666666666666666,POINT (6.7907532 51.2430884),,,4,6.790753200000001,51.2430884
False,17.0,POINT (6.8046545 51.2139772),,,1,6.8046545,51.2139772
False,31.0,POINT (6.8183129 51.2447953),,,1,6.8183129000000005,51.2447953
True,12.0,POINT (6.7593116 51.2119429),crossing,,3,6.759311599999999,51.2119429
False,20.33333333333333,POINT (6.7595769 51.2262635),,,3,6.7595769,51.2262635
False,23.33333333333333,POINT (6.8092953 51.2195318),,,3,6.8092953,51.2195318
False,25.0,POINT (6.8094206 51.1992661),turning_circle,,1,6.809420599999999,51.1992661
False,15.666666666666664,POINT (6.8031038 51.2122585),,,1,6.8031038,51.212258500000004
True,0.3333333333333333,POINT (6.781949 51.1991813),crossing,,3,6.781949000000001,51.1991813
False,29.33333333333333,POINT (6.8147132 51.2123822),,,1,6.8147132,51.21238220000001
True,13.333333333333336,POINT (6.8009935 51.203762),,,3,6.8009935,51.203762
False,18.33333333333333,POINT (6.7526936 51.231033),,,1,6.7526936,51.231033000000004
True,4.0,POINT (6.7929514 51.2166381),,,3,6.792951400000001,51.2166381
False,25.33333333333333,POINT (6.8124052 51.248203),,,3,6.8124052,51.248203000000004
True,7.333333333333332,POINT (6.7952131 51.203206),,,3,6.7952131,51.203206
True,0.6666666666666666,POINT (6.7806682 51.202582),,,4,6.7806682,51.202582
True,7.0,POINT (6.7641476 51.2125107),,,4,6.764147599999999,51.2125107
False,19.33333333333333,POINT (6.754685 51.2130718),,,3,6.754685,51.2130718
True,1.3333333333333333,POINT (6.7734145 51.2039595),,,3,6.7734145,51.203959499999996
True,4.666666666666667,POINT (6.7680797 51.2000469),,,3,6.7680797,51.2000469
False,26.66666666666667,POINT (6.7465358 51.2150556),,,3,6.746535799999999,51.21505560000001
True,3.0,POINT (6.7733346 51.2416457),,,3,6.773334599999999,51.24164570000001
True,0.6666666666666666,POINT (6.7856891 51.2029652),,,3,6.7856891,51.2029652
True,1.3333333333333333,POINT (6.7797936 51.2038642),,,3,6.7797936000000005,51.203864200000005
True,3.6666666666666665,POINT (6.7932048 51.2214812),,,3,6.7932048,51.22148120000001
False,46.66666666666666,POINT (6.7348808 51.2385095),turning_circle,,1,6.734880800000001,51.2385095
True,1.3333333333333333,POINT (6.7916996 51.2219265),,,4,6.7916996,51.2219265
True,13.666666666666664,POINT (6.8024631 51.2175412),,,3,6.8024631,51.2175412
True,11.333333333333336,POINT (6.7610413 51.216039),,,4,6.7610413000000005,51.216039
True,4.666666666666667,POINT (6.7939661 51.2021729),,,4,6.7939661,51.2021729
True,0.6666666666666666,POINT (6.7806865 51.213367),,,3,6.780686500000001,51.213367
False,34.666666666666664,POINT (6.7551562 51.2456504),,,4,6.755156200000001,51.245650399999995
True,4.666666666666667,POINT (6.7683413 51.2123382),,,3,6.7683413,51.212338200000005
True,0.6666666666666666,POINT (6.7882255 51.2007706),,,3,6.7882255,51.2007706
False,31.66666666666667,POINT (6.74727 51.2362467),,,3,6.747269999999999,51.2362467
False,31.0,POINT (6.7521499 51.2423589),,,3,6.752149900000001,51.2423589
True,0.6666666666666666,POINT (6.7759708 51.2402882),crossing,,3,6.7759708,51.2402882
True,13.666666666666664,POINT (6.8027134 51.2127298),,,3,6.802713400000001,51.2127298
False,43.33333333333334,POINT (6.7361638 51.246396),,,3,6.736163799999999,51.246396000000004
True,1.3333333333333333,POINT (6.7752784 51.2386988),,,1,6.7752784,51.238698799999995
True,8.666666666666666,POINT (6.7626798 51.2315432),,,1,6.7626798,51.231543200000004
False,16.0,POINT (6.7549905 51.231503),,,1,6.7549905,51.231503000000004
True,2.0,POINT (6.77719 51.2265821),,,3,6.777189999999999,51.2265821
True,9.0,POINT (6.7960996 51.238372),,,1,6.7960996,51.238372
True,12.666666666666664,POINT (6.7998088 51.2183997),,,3,6.7998088,51.218399700000006
True,11.333333333333336,POINT (6.7621205 51.2079089),,,1,6.7621205,51.2079089
True,4.333333333333333,POINT (6.7943451 51.2172506),,,3,6.7943451,51.2172506
True,9.333333333333334,POINT (6.7967426 51.2034372),,,3,6.796742599999999,51.2034372
False,21.0,POINT (6.8024239 51.1987127),,,3,6.8024239,51.1987127
True,11.666666666666664,POINT (6.760068 51.2074687),,,3,6.7600679999999995,51.20746870000001
True,12.333333333333336,POINT (6.8008861 51.2130403),,,3,6.800886099999999,51.213040299999996
True,6.666666666666668,POINT (6.7672295 51.2152344),crossing,,4,6.7672295,51.2152344
True,0.6666666666666666,POINT (6.7756776 51.2190946),crossing,,4,6.7756776,51.2190946
False,26.33333333333333,POINT (6.7534735 51.2231913),,,3,6.7534735,51.223191299999996
True,0.0,POINT (6.7889649 51.2386302),,,3,6.788964900000001,51.2386302
False,26.33333333333333,POINT (6.8122136 51.2375641),,,1,6.8122136,51.2375641
True,1.3333333333333333,POINT (6.7789052 51.2186386),,,1,6.7789052,51.2186386
True,0.6666666666666666,POINT (6.7824942 51.2172958),,,4,6.7824941999999995,51.217295799999995
False,28.0,POINT (6.8164295 51.2281769),,,3,6.8164295,51.228176899999994
True,10.333333333333334,POINT (6.7996754 51.2025395),,,3,6.7996754,51.2025395
True,0.0,POINT (6.7816168 51.2341734),,,3,6.7816168,51.2341734
False,22.66666666666667,POINT (6.8082687 51.2002001),,,3,6.8082687,51.200200099999996
False,46.33333333333334,POINT (6.7345888 51.2430362),,,3,6.734588799999999,51.2430362
True,10.333333333333334,POINT (6.7976527 51.2045062),,,3,6.7976527,51.204506200000004
False,20.33333333333333,POINT (6.8079232 51.2012803),,,3,6.8079232,51.20128029999999
False,40.333333333333336,POINT (6.8192822 51.2029843),,,1,6.8192822,51.2029843
True,14.666666666666664,POINT (6.8038216 51.2161947),,,3,6.8038216,51.2161947
True,0.3333333333333333,POINT (6.7876138 51.2438239),,,3,6.787613799999999,51.2438239
True,1.3333333333333333,POINT (6.7737892 51.2040758),,,3,6.7737892,51.2040758
False,16.333333333333332,POINT (6.8054028 51.2474013),,,3,6.8054027999999995,51.2474013
False,20.33333333333333,POINT (6.8076568 51.2012659),,,4,6.8076568,51.201265899999996
True,1.3333333333333333,POINT (6.7727395 51.2000625),,,4,6.7727395,51.2000625
True,1.6666666666666667,POINT (6.776729 51.236866),crossing,,4,6.776729,51.236866
True,0.3333333333333333,POINT (6.7819062 51.2281845),,,1,6.781906200000001,51.2281845
True,9.333333333333334,POINT (6.7706916 51.2486437),,,3,6.7706916,51.2486437
True,6.333333333333332,POINT (6.7959639 51.2173224),,,3,6.795963900000001,51.2173224
True,0.3333333333333333,POINT (6.7851297 51.2293751),,,3,6.785129700000001,51.2293751
True,9.0,POINT (6.7961561 51.2146526),,,1,6.7961561,51.2146526
True,1.6666666666666667,POINT (6.7792734 51.2156337),,,3,6.7792734,51.215633700000005
True,10.0,POINT (6.7633868 51.2318978),,,4,6.7633868,51.23189779999999
True,0.3333333333333333,POINT (6.7753986 51.2495006),,,3,6.775398599999999,51.2495006
False,20.666666666666668,POINT (6.752652 51.2163325),,,3,6.752652,51.2163325
True,2.333333333333333,POINT (6.7918204 51.2220307),,,4,6.7918204,51.222030700000005
True,12.0,POINT (6.7984657 51.2146237),,,3,6.7984657,51.214623700000004
False,35.666666666666664,POINT (6.7388204 51.207711),,,3,6.7388204,51.207710999999996
True,7.333333333333332,POINT (6.7685135 51.2440164),,,4,6.768513499999999,51.2440164
True,0.0,POINT (6.7877565 51.2417446),,,3,6.7877565,51.2417446
False,33.0,POINT (6.8143646 51.2515384),,,1,6.814364599999999,51.251538399999994
True,7.0,POINT (6.7975239 51.2363958),,,3,6.7975239,51.2363958
False,19.33333333333333,POINT (6.7532445 51.2064078),,,3,6.753244500000001,51.2064078
False,33.0,POINT (6.8161087 51.2447476),,,3,6.8161087,51.244747600000004
True,2.0,POINT (6.7912707 51.2122929),,,4,6.791270699999999,51.2122929
True,6.0,POINT (6.7671442 51.2125822),,,3,6.7671442,51.21258220000001
True,7.666666666666668,POINT (6.797798 51.2128224),,,3,6.797797999999999,51.2128224
True,1.3333333333333333,POINT (6.7727886 51.2335113),,,3,6.7727886,51.233511299999996
False,22.66666666666667,POINT (6.8111019 51.2245965),,,3,6.8111019,51.224596500000004
True,0.6666666666666666,POINT (6.7753863 51.2137868),,,1,6.7753863,51.213786799999994
True,6.0,POINT (6.7949898 51.2078259),,,3,6.7949898,51.207825899999996
True,4.333333333333333,POINT (6.7928529 51.2449894),,,3,6.792852900000001,51.244989399999994
True,10.0,POINT (6.7987818 51.2426271),,,3,6.7987817999999995,51.2426271
True,0.3333333333333333,POINT (6.7851509 51.2405618),,,3,6.7851509000000005,51.240561799999995
False,30.33333333333333,POINT (6.8160383 51.2181428),,,3,6.8160383,51.218142799999995
True,2.0,POINT (6.7775505 51.2048768),,,3,6.7775505,51.2048768
False,38.0,POINT (6.7425503 51.2476969),,,3,6.7425502999999996,51.2476969
True,0.6666666666666666,POINT (6.7885933 51.2218646),,,3,6.7885933000000005,51.2218646
True,9.666666666666666,POINT (6.766573 51.2054467),,,1,6.766572999999999,51.2054467
False,18.0,POINT (6.8076748 51.231568),,,1,6.807674799999999,51.231567999999996
True,11.333333333333336,POINT (6.8015831 51.2434302),,,4,6.801583099999999,51.243430200000006
False,39.66666666666666,POINT (6.8163509 51.2030853),,,3,6.816350900000001,51.2030853
True,13.0,POINT (6.8017386 51.2425643),crossing,,3,6.8017386,51.2425643
True,0.6666666666666666,POINT (6.7808696 51.2512508),,,3,6.7808696,51.251250799999994
True,11.0,POINT (6.7619904 51.2047271),,,3,6.761990400000001,51.2047271
False,16.333333333333332,POINT (6.7995122 51.2498029),,,3,6.799512200000001,51.2498029
True,0.6666666666666666,POINT (6.7748056 51.2156024),,,3,6.7748056,51.215602399999995
False,17.666666666666668,POINT (6.8043912 51.220037),,,3,6.8043911999999995,51.220037
True,14.666666666666664,POINT (6.802876 51.2045113),,,3,6.8028759999999995,51.20451129999999
True,0.3333333333333333,POINT (6.7904515 51.2187804),,,1,6.7904515,51.2187804
True,1.0,POINT (6.7893523 51.2281787),,,3,6.7893523,51.2281787
True,0.0,POINT (6.7871418 51.2276592),,,3,6.787141800000001,51.2276592
True,2.333333333333333,POINT (6.7914707 51.203075),,,1,6.7914707,51.203075
True,11.0,POINT (6.7640482 51.2518388),,,3,6.7640482,51.251838799999994
False,22.0,POINT (6.8084114 51.2006923),,,3,6.8084114,51.20069229999999
False,21.0,POINT (6.8069039 51.2191213),,,3,6.8069039,51.2191213
False,25.66666666666667,POINT (6.8123683 51.2453295),,,1,6.8123683,51.2453295
False,15.333333333333336,POINT (6.8035852 51.2119236),,,3,6.8035852,51.211923600000006
True,14.0,POINT (6.7580812 51.2304371),,,3,6.7580812,51.2304371
True,1.3333333333333333,POINT (6.7714978 51.2229749),,,1,6.771497800000001,51.222974900000004
True,11.0,POINT (6.7997992 51.235372),,,1,6.7997992,51.235372
False,17.0,POINT (6.8033706 51.2033154),,,4,6.803370599999999,51.2033154
True,8.666666666666666,POINT (6.794347 51.2039762),,,3,6.794347,51.20397620000001
False,30.33333333333333,POINT (6.8171701 51.2336368),crossing,,4,6.8171701,51.2336368
True,9.0,POINT (6.7987129 51.2439123),,,4,6.7987129,51.2439123
True,1.0,POINT (6.7794852 51.2255189),crossing,,3,6.7794852,51.225518900000004
True,11.0,POINT (6.7962193 51.2451082),,,1,6.7962193,51.245108200000004
False,18.33333333333333,POINT (6.8047879 51.2295923),,,1,6.8047879,51.22959229999999
True,0.3333333333333333,POINT (6.7852696 51.2051431),,,3,6.7852695999999995,51.2051431
False,27.33333333333333,POINT (6.8143896 51.2331467),,,1,6.814389599999999,51.2331467
False,24.33333333333333,POINT (6.8123509 51.2253183),,,3,6.8123509,51.2253183
True,6.0,POINT (6.7936632 51.2321015),,,3,6.7936632,51.2321015
